openalex_id,doi,title,publication_year,publication_date,type,cited_by_count,matched_queries,canonical_terms,themes
https://openalex.org/W3165552700,https://doi.org/10.1109/tmech.2021.3082897,A New Nonlinear Control Strategy Embedded With Reinforcement Learning for a Multirotor Transporting a Suspended Payload,2021,2021-05-24,article,26,multirotor,nonlinear_control;reinforcement_learning,estimation_learning;geometry_tracking
https://openalex.org/W4205502906,https://doi.org/10.1109/icrae53653.2021.9657806,A Novel Adaptive Robust Control Algorithm for Quadrotor UAV,2021,2021-11-19,article,4,quadrotor,neural_control;robust_control;sliding_mode,estimation_learning;robust_adaptive
https://openalex.org/W3198468579,https://doi.org/10.1002/rnc.5760,A novel control strategy for quadrotors with variable mass and external disturbance,2021,2021-09-02,article,35,quadrotor,adaptive_control;nonlinear_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W3171725219,https://doi.org/10.1109/lcsys.2021.3086389,A Novel Fixed-Time Sliding Mode Control of Quadrotor With Experiments and Comparisons,2021,2021-06-04,article,49,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W4200433588,https://doi.org/10.1109/tie.2021.3137616,A Novel Informative Autonomous Exploration Strategy With Uniform Sampling for Quadrotors,2021,2021-12-29,article,47,quadrotor,path_planning,formation_safety
https://openalex.org/W4205529669,https://doi.org/10.23919/ecc54610.2021.9655113,A novel integral nonlinear hyperplane-based sliding mode controller for a quadrotor vehicle subjected to disturbances,2021,2021-06-29,article,0,quadrotor,pid_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W3203218610,https://doi.org/10.1016/j.ast.2021.107128,A novel model-free robust saturated reinforcement learning-based controller for quadrotors guaranteeing prescribed transient and steady state performance,2021,2021-09-24,article,40,quadrotor,adaptive_control;neural_control;reinforcement_learning,estimation_learning;robust_adaptive
https://openalex.org/W4200147303,https://doi.org/10.1177/09596518211064791,A novel non-singular terminal sliding mode control combined with integral sliding surface for perturbed quadrotor,2021,2021-12-14,article,22,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W3187121943,https://doi.org/10.1109/icuas51884.2021.9476821,A Preliminary Parametric Analysis of PID Delay-Based Controllers for Quadrotor UAVs,2021,2021-06-15,article,4,quadrotor,pid_control,geometry_tracking
https://openalex.org/W4234308834,https://doi.org/10.1109/cac53003.2021.9728579,A Quadrotor Unmanned Aerial Vehicle Trajectory Tracking Control Method Based on Active Disturbance Rejection Control,2021,2021-10-22,article,3,quadrotor,adrc;attitude_control;pid_control;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W3163699750,https://doi.org/10.3390/technologies9020037,"A Review on Comparative Remarks, Performance Evaluation and Improvement Strategies of Quadrotor Controllers",2021,2021-05-17,review,49,quadrotor,nonlinear_control;pid_control,geometry_tracking
https://openalex.org/W3207436758,https://doi.org/10.20998/2074-272x.2021.5.03,A robust control design approach for altitude control and trajectory tracking of a quadrotor,2021,2021-10-18,article,1,quadrotor,robust_control;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W3159049517,https://doi.org/10.1002/asjc.2522,A segmented energy‐based nonlinear tracking control method for quadrotor transport system,2021,2021-05-04,article,8,quadrotor,nonlinear_control,geometry_tracking
https://openalex.org/W4206350768,https://doi.org/10.1109/imcet53404.2021.9665549,A Simple Neural Network for Efficient Real-time Generation of Dynamically-Feasible Quadrotor Trajectories,2021,2021-12-08,article,1,quadrotor,neural_control,estimation_learning
https://openalex.org/W4205102225,https://doi.org/10.1109/ccta48906.2021.9658811,A Simple Six Degree-of-Freedom Aerial Vehicle Built on Quadcopters,2021,2021-08-09,article,18,quadcopter,attitude_control,geometry_tracking
https://openalex.org/W3153899836,https://doi.org/10.1109/access.2021.3074381,A Unified SO(3) Approach to the Attitude Control Design for Quadrotors,2021,2021-01-01,article,14,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3211129576,https://doi.org/10.1109/isie45552.2021.9576178,Absolute Stability of Disturbance Observer Based Altitude Control for Multirotor Flying Vehicles,2021,2021-06-20,article,1,multirotor,disturbance_observer,robust_adaptive
https://openalex.org/W3120129584,https://doi.org/10.2514/6.2021-1751,Acceleration-based Quadrotor Guidance Under Time Delays Using Deep Reinforcement Learning,2021,2021-01-04,article,4,quadrotor,reinforcement_learning,estimation_learning
https://openalex.org/W4210306454,https://doi.org/10.15866/irea.v9i6.19735,Accurate State Estimations and Velocity Drifting Compensations Using Complementary Filters for a Quadrotor in GPS-Drop Regions,2021,2021-11-30,article,2,quadrotor,state_estimation,estimation_learning
https://openalex.org/W3209543766,https://doi.org/10.1108/aeat-07-2020-0136,Active disturbance rejection attitude control of unmanned quadrotor via paired coevolution pigeon-inspired optimization,2021,2021-10-22,article,13,quadrotor,adrc;attitude_control,geometry_tracking;robust_adaptive
https://openalex.org/W4205757681,https://doi.org/10.1109/icsc50472.2021.9666743,Actuator and sensor faults reconstruction for quadcopter based on cascade sliding mode observers,2021,2021-11-24,article,0,quadcopter,sliding_mode;state_estimation,estimation_learning;robust_adaptive
https://openalex.org/W3210237016,https://doi.org/10.1177/10775463211050169,Adaptive altitude flight control of quadcopter under ground effect and time-varying load: theory and experiments,2021,2021-10-30,article,37,quadcopter,adaptive_control,robust_adaptive
https://openalex.org/W3128704945,https://doi.org/10.1109/tie.2021.3057015,Adaptive Attitude Control of a Quadrotor Using Fast Nonsingular Terminal Sliding Mode,2021,2021-02-10,article,188,quadrotor,adaptive_control;attitude_control;robust_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W4205176457,https://doi.org/10.1145/3478586.3478595,Adaptive Attitude Tracking Control of a State Constrained QuadRotor in the Presence of Inertial Parameter Uncertainties,2021,2021-06-30,article,0,quadrotor,adaptive_control;attitude_control,geometry_tracking;robust_adaptive
https://openalex.org/W3214397884,https://doi.org/10.1139/juvs-2021-0014,Adaptive augmented torque control of a quadcopter with an aerial manipulator,2021,2021-11-10,article,8,quadcopter,adaptive_control;nonlinear_control;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W3126539509,https://doi.org/10.1109/tie.2021.3055181,"Adaptive Backstepping Control of a Quadcopter With Uncertain Vehicle Mass, Moment of Inertia, and Disturbances",2021,2021-02-03,article,105,quadcopter,adaptive_control;nonlinear_control,geometry_tracking;robust_adaptive
https://openalex.org/W3200784061,https://doi.org/10.1155/2021/3997648,Adaptive Backstepping Sliding Mode Control for Quadrotor UAV,2021,2021-09-13,article,18,quadrotor,fault_tolerant;nonlinear_control;sliding_mode,allocation_fault;geometry_tracking;robust_adaptive
https://openalex.org/W3182357299,https://doi.org/10.1109/tvt.2021.3096234,Adaptive Control for a Quadrotor Transporting a Cable-Suspended Payload With Unknown Mass in the Presence of Rotor Downwash,2021,2021-07-13,article,40,quadrotor,adaptive_control;attitude_control,geometry_tracking;robust_adaptive
https://openalex.org/W3190002650,https://doi.org/10.1109/icuas51884.2021.9476830,Adaptive Control of Unmanned Quadrotor with Partial Actuator Failure using Model Reference Adaptive Control (MRAC) with Dynamic Inversion,2021,2021-06-15,article,5,quadrotor,adaptive_control;pid_control,geometry_tracking;robust_adaptive
https://openalex.org/W4225999293,https://doi.org/10.7535/hbkd.2021yx06005,Adaptive finite-time control for quadrotor UAV with time-varying load based on disturbance observer,2021,2021-12-01,article,0,quadrotor,disturbance_observer,robust_adaptive
https://openalex.org/W3153658014,https://doi.org/10.1109/access.2021.3074316,Adaptive Fixed Time Nonsingular Terminal Sliding-Mode Control for Quadrotor Formation With Obstacle and Inter-Quadrotor Avoidance,2021,2021-01-01,article,20,quadrotor,obstacle_avoidance;sliding_mode,formation_safety;robust_adaptive
https://openalex.org/W3123049267,https://doi.org/10.1109/taes.2021.3053109,Adaptive Fractional-Order Nonsingular Fast Terminal Sliding Mode Based Robust Tracking Control of Quadrotor UAV With Gaussian Random Disturbances and Uncertainties,2021,2021-01-21,article,150,quadrotor,adaptive_control;robust_control;sliding_mode,robust_adaptive
https://openalex.org/W3153479947,https://doi.org/10.1109/tnnls.2021.3071020,Adaptive Integral Sliding Mode Control Using Fully Connected Recurrent Neural Network for Position and Attitude Control of Quadrotor,2021,2021-04-22,article,112,quadrotor,adaptive_control;attitude_control;neural_control;sliding_mode,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W4206829947,https://doi.org/10.23919/ecc54610.2021.9655138,Adaptive Multi-Quadrotor Control for Cooperative Transportation of a Cable-Suspended Load,2021,2021-06-29,article,1,quadrotor,adaptive_control,robust_adaptive
https://openalex.org/W3175555072,https://doi.org/10.1007/s00521-021-06215-z,Adaptive neural control for a tilting quadcopter with finite-time convergence,2021,2021-06-18,article,14,quadcopter,neural_control,estimation_learning
https://openalex.org/W3185365059,https://doi.org/10.23919/acc50511.2021.9483307,Adaptive Neural Control for a Tilting Quadcopter with Finite-Time Convergence,2021,2021-05-25,article,0,quadcopter,adaptive_control;neural_control,estimation_learning;robust_adaptive
https://openalex.org/W3197416590,https://doi.org/10.1109/rcar52367.2021.9517488,Adaptive Neural Network Control of Quadrotor Unmanned Aerial Vehicle Transportation Systems,2021,2021-07-15,article,1,quadrotor,adaptive_control;neural_control;robust_control,estimation_learning;robust_adaptive
https://openalex.org/W4226018443,https://doi.org/10.1109/robio54168.2021.9739408,Adaptive Optimal Control for the Altitude of the Quadcopter UAV,2021,2021-12-27,article,0,quadcopter,optimal_control,optimization_constraints
https://openalex.org/W3199554780,https://doi.org/10.1109/icarm52023.2021.9536175,Adaptive Output Feedback Dynamic Surface Control for a Class of Quadrotor UAVs with External Disturbance,2021,2021-07-03,article,0,quadrotor,adaptive_control;state_estimation,estimation_learning;robust_adaptive
https://openalex.org/W3211176895,https://doi.org/10.1108/ec-02-2021-0098,Adaptive output-feedback robust active disturbance rejection control for uncertain quadrotor with unknown disturbances,2021,2021-10-30,article,12,quadrotor,adaptive_control;adrc;robust_control;sliding_mode;state_estimation,estimation_learning;robust_adaptive
https://openalex.org/W3156801683,https://doi.org/10.1109/icaect49130.2021.9392412,Adaptive Perturbation Estimator based Dynamic Control using PID Sliding Manifold for a Quadcopter UAV,2021,2021-02-19,article,3,quadcopter,pid_control,geometry_tracking
https://openalex.org/W3196758022,https://doi.org/10.7763/ijmo.2021.v11.787,Adaptive Radial Basis Function Neural Network Controller for Autonomous Multirotors,2021,2021-08-26,article,1,multirotor,neural_control,estimation_learning
https://openalex.org/W3167148475,https://doi.org/10.1108/aeat-01-2021-0005,Adaptive rapid neural observer-based sensors fault diagnosis and reconstruction of quadrotor unmanned aerial vehicle,2021,2021-06-16,article,6,quadrotor,neural_control,estimation_learning
https://openalex.org/W3203134413,https://doi.org/10.3390/math9192367,Adaptive Robust Motion Control of Quadrotor Systems Using Artificial Neural Networks and Particle Swarm Optimization,2021,2021-09-24,article,24,quadrotor,adaptive_control;neural_control,estimation_learning;robust_adaptive
https://openalex.org/W3198037385,https://doi.org/10.1002/acs.3309,Adaptive robust output feedback control for attitude tracking of quadrotor unmanned aerial vehicles,2021,2021-08-03,article,11,quadrotor,adaptive_control;attitude_control;nonlinear_control;robust_control,geometry_tracking;robust_adaptive
https://openalex.org/W4206641464,https://doi.org/10.1109/cvci54083.2021.9661151,Adaptive Sliding Mode Active Disturbance Rejection Control of Quadrotor UAV for Hydropower Station Geomorphology,2021,2021-10-29,article,1,quadrotor,adrc;attitude_control;robust_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W3133923217,https://doi.org/10.1109/access.2021.3064883,Adaptive Sliding Mode Control for Attitude and Altitude System of a Quadcopter UAV via Neural Network,2021,2021-01-01,article,99,quadcopter,attitude_control;neural_control;sliding_mode,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W3179672787,https://doi.org/10.1109/tmech.2021.3094575,Adaptive Sliding Mode Control for Quadrotor UAVs With Input Saturation,2021,2021-07-07,article,183,quadrotor,adaptive_control;sliding_mode,robust_adaptive
https://openalex.org/W3168002182,https://doi.org/10.1049/cth2.12159,Adaptive sliding mode disturbance observer–based funnel trajectory tracking control of quadrotor with external disturbances,2021,2021-06-08,article,27,quadrotor,adaptive_control;disturbance_observer;sliding_mode;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W3204833917,https://doi.org/10.23919/ccc52363.2021.9549464,Adaptive sliding mode finite-time control for quadrotor UAV with unknown external disturbances and drag coefficients,2021,2021-07-26,article,2,quadrotor,adaptive_control;attitude_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W3209830480,https://doi.org/10.1109/access.2021.3124334,Adaptive Super-Twisting Distributed Formation Control of Multi-Quadrotor Under External Disturbance,2021,2021-01-01,article,7,quadrotor,adaptive_control;attitude_control;formation_control,formation_safety;geometry_tracking;robust_adaptive
https://openalex.org/W3135158397,https://doi.org/10.1016/j.ast.2021.106616,Adaptive super-twisting non-singular terminal sliding mode control for tracking of quadrotor with bounded disturbances,2021,2021-03-01,article,98,quadrotor,adaptive_control;sliding_mode,robust_adaptive
https://openalex.org/W3173380505,https://doi.org/10.1016/j.neucom.2021.06.079,Adaptive trajectory tracking control for quadrotors with disturbances by using generalized regression neural networks,2021,2021-06-29,article,27,quadrotor,adaptive_control;neural_control;trajectory_tracking,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W3120925482,https://doi.org/10.1109/taes.2020.3048778,Adaptive Trajectory Tracking for Quadrotor Systems in Unknown Wind Environments Using Particle Swarm Optimization-Based Strictly Negative Imaginary Controllers,2021,2021-01-01,article,34,quadrotor,adaptive_control;pid_control;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W3187618210,https://doi.org/10.1177/01423312211031781,Adaptive-based linear active disturbance rejection attitude control for quadrotor with external disturbances,2021,2021-07-28,article,33,quadrotor,adaptive_control;adrc;attitude_control,geometry_tracking;robust_adaptive
https://openalex.org/W3192731519,https://doi.org/10.1109/icuas51884.2021.9476718,Aircraft Inspection by Multirotor UAV Using Coverage Path Planning,2021,2021-06-15,article,19,multirotor,path_planning,formation_safety
https://openalex.org/W3215654318,https://doi.org/10.17586/0021-3454-2021-64-10-829-838,Algorithm for tuning the stabilizing PID controller of quadcopter,2021,2021-11-04,article,2,quadcopter,pid_control,geometry_tracking
https://openalex.org/W4400659138,https://doi.org/10.26102/2310-6018/2021.32.1.015,Altitude and trajectory control of an autonomous quadcopter,2021,2021-01-31,article,0,quadcopter,pid_control,geometry_tracking
https://openalex.org/W3153277849,https://doi.org/10.1109/tsmc.2021.3072099,An Adaptive Fast Terminal Sliding-Mode Controller With Power Rate Proportional Reaching Law for Quadrotor Position and Altitude Tracking,2021,2021-04-19,article,60,quadrotor,adaptive_control;sliding_mode,robust_adaptive
https://openalex.org/W3207460302,https://doi.org/10.23919/ccc52363.2021.9550160,An adaptive tracking control of quadrotor UAV based on interference estimation,2021,2021-07-26,article,0,quadrotor,adaptive_control;sliding_mode,robust_adaptive
https://openalex.org/W3138075379,https://doi.org/10.3103/s0146411621010053,An Analytical Robust Sensor Fault Detection and Fault Tolerant Control in Quadrotor,2021,2021-01-01,article,6,quadrotor,fault_tolerant,allocation_fault
https://openalex.org/W4200464344,https://doi.org/10.1109/cacs52606.2021.9639043,An Attitude Control Design of Quadrotors Based on Gauss Error Function with SO(3) as Attitude Representation,2021,2021-11-03,article,0,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3204009587,https://doi.org/10.1080/00051144.2021.1981527,An effective proportional-double derivative-linear quadratic regulator controller for quadcopter attitude and altitude control,2021,2021-09-23,article,26,quadcopter,optimal_control;pid_control,geometry_tracking;optimization_constraints
https://openalex.org/W3154652895,https://doi.org/10.1016/j.matcom.2021.03.039,An improved adaptive fractional-order fast integral terminal sliding mode control for distributed quadrotor,2021,2021-04-19,article,32,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W3129103987,https://doi.org/10.3390/electronics10040376,An Industrial Quadrotor UAV Control Method Based on Fuzzy Adaptive Linear Active Disturbance Rejection Control,2021,2021-02-04,article,63,quadrotor,adrc;pid_control,geometry_tracking;robust_adaptive
https://openalex.org/W4205153494,https://doi.org/10.1109/smc52423.2021.9658742,An Intelligent Robust Control Strategy for an Uncertain Quadrotor,2021,2021-10-17,article,2,quadrotor,robust_control;sliding_mode,robust_adaptive
https://openalex.org/W3127334557,https://doi.org/10.1109/tcsii.2021.3055903,Angular Velocity Observer-Based Quadcopter Attitude Stabilization via Pole-Zero Cancellation Technique,2021,2021-02-02,article,10,quadcopter,attitude_control,geometry_tracking
https://openalex.org/W3132259502,https://doi.org/10.1177/1077546321989495,Anti-disturbance attitude control for quadrotor unmanned aerial vehicle manipulator via fuzzy adaptive sigmoid generalized super-twisting sliding mode observer,2021,2021-02-16,article,16,quadrotor,attitude_control;sliding_mode;state_estimation,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W3201971919,https://doi.org/10.1007/s10015-021-00700-3,Anti-disturbance control of a quadrotor manipulator with tiltable rotors based on integral sliding mode control,2021,2021-09-30,article,6,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W3163254998,https://doi.org/10.1016/j.ast.2021.106790,Anti-saturation adaptive finite-time neural network based fault-tolerant tracking control for a quadrotor UAV with external disturbances,2021,2021-05-10,article,148,quadrotor,fault_tolerant;neural_control,allocation_fault;estimation_learning
https://openalex.org/W3203830640,https://doi.org/10.1002/asjc.2679,Anti‐swing control and trajectory planning of quadrotor suspended payload system with variable length cable,2021,2021-09-29,article,26,quadrotor,nonlinear_control;path_planning,formation_safety;geometry_tracking
https://openalex.org/W4206571365,https://doi.org/10.5829/ije.2021.34.10a.17,Any-time randomized kinodynamic path planning algorithm in dynamic environments with application to quadrotor,2021,2021-10-01,article,2,quadrotor,path_planning,formation_safety
https://openalex.org/W4200610940,https://doi.org/10.1109/cacs52606.2021.9639052,Application of Inverse Gauss Error Function to Attitude Control of Quadrotor,2021,2021-11-03,article,1,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3198233786,https://doi.org/10.1109/icma52036.2021.9512824,Application of Maximum Hands-off Distributed Control to a Quadrotor Group,2021,2021-08-08,article,0,quadrotor,multi_agent;optimal_control,formation_safety;optimization_constraints
https://openalex.org/W4210493934,https://doi.org/10.1109/indicon52576.2021.9691680,Application of PID and Sliding Mode Control on Quadcopter for Autonomous Optimized Flight,2021,2021-12-19,article,1,quadcopter,pid_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W3154541038,https://doi.org/10.1109/iaeac50856.2021.9390941,Application Research of Quadrotor UAV Motion Planning System Based on Heuristic Search and Minimum-Snap Trajectory Optimization,2021,2021-03-12,article,6,quadrotor,optimal_control;path_planning,formation_safety;optimization_constraints
https://openalex.org/W3189926634,https://doi.org/10.1109/taes.2021.3101562,Appointed Fixed Time Observer-Based Sliding Mode Control for a Quadrotor UAV Under External Disturbances,2021,2021-08-09,article,176,quadrotor,sliding_mode;state_estimation,estimation_learning;robust_adaptive
https://openalex.org/W3208730461,https://doi.org/10.1109/lra.2021.3124077,Architecture Design and Flight Control of a Novel Octopus Shaped Multirotor Vehicle,2021,2021-11-02,article,11,multirotor,attitude_control,geometry_tracking
https://openalex.org/W3201311488,https://doi.org/10.1109/comnetsat53002.2021.9530803,Artificial Potential Field Algorithm for Obstacle Avoidance in UAV Quadrotor for Dynamic Environment,2021,2021-07-17,article,42,quadrotor,obstacle_avoidance,formation_safety
https://openalex.org/W3190928726,https://doi.org/10.1109/icuas51884.2021.9476871,Asymmetric Quadrotor Modeling and State-Space System Identification,2021,2021-06-15,article,9,quadrotor,state_estimation;system_identification,estimation_learning
https://openalex.org/W3204842217,https://doi.org/10.14716/ijtech.v12i4.3928,Attitude and Altitude Control of Quadcopter Maneuvers using Neural Network–Based Direct Inverse Control,2021,2021-10-04,article,10,quadcopter,attitude_control;neural_control,estimation_learning;geometry_tracking
https://openalex.org/W4200115013,https://doi.org/10.1109/cacs52606.2021.9639047,Attitude Control Design of Quadrotors Based on SO(3) with Parameter Selection via a Trace-Determinant Diagram,2021,2021-11-03,article,2,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3184643197,https://doi.org/10.1109/yac53711.2021.9486495,Attitude control for quadrotor UAV with dead zone and external disturbance,2021,2021-05-28,article,4,quadrotor,adaptive_control;attitude_control;nonlinear_control,geometry_tracking;robust_adaptive
https://openalex.org/W4214925198,https://doi.org/10.1109/iccss53909.2021.9721963,Attitude Control of Quadrotor UAVs Using Adaptive Terminal Sliding Mode Control,2021,2021-12-10,article,1,quadrotor,adaptive_control;attitude_control;robust_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W4200466867,https://doi.org/10.1109/cacs52606.2021.9639035,Attitude Control of Quadrotor UAVs Using Special Orthogonal Group SO(3) and Gaussian Error Function,2021,2021-11-03,article,2,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W4206550649,https://doi.org/10.26678/abcm.cobem2021.cob2021-0442,ATTITUDE DETERMINATION FOR MULTIROTOR AERIAL VEHICLE USING A SUPER-TWISTING SLIDING MODE OBSERVER,2021,2021-01-01,article,2,multirotor,sliding_mode;state_estimation,estimation_learning;robust_adaptive
https://openalex.org/W4205764982,https://doi.org/10.23919/ecc54610.2021.9654965,Attitude Stabilization of a Quadrotor with Quaternions within the LPV framework,2021,2021-06-29,article,0,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3008267303,https://doi.org/10.22060/mej.2020.16893.6468,Attitude Stabilization of Quadrotor Using Adaptive Fuzzy Proportional Integral Derivative Controller,2021,2021-04-21,article,1,quadrotor,attitude_control;pid_control,geometry_tracking
https://openalex.org/W4206907863,https://doi.org/10.2514/6.2021-0379,Autonomous Autorotation of a Multirotor Vehicle Using Output Feedback Model Predictive Control with Online Learning,2021,2021-01-04,article,0,multirotor,mpc,optimization_constraints
https://openalex.org/W4312391640,https://doi.org/10.1109/icase54940.2021.9904256,Autonomous Control of a Quadcopter using Machine Learning Algorithm,2021,2021-12-14,article,3,quadcopter,pid_control,geometry_tracking
https://openalex.org/W3184990262,https://doi.org/10.1109/yac53711.2021.9486557,Autonomous Obstacle Navigating System of Quadrotor UAV Based on Vision Positioning and Cascade Control Algorithm,2021,2021-05-28,article,0,quadrotor,obstacle_avoidance,formation_safety
https://openalex.org/W3120099762,https://doi.org/10.1109/lra.2020.3048875,Autonomous Quadrotor Flight Despite Rotor Failure With Onboard Vision Sensors: Frames vs. Events,2021,2021-01-01,article,80,quadrotor,fault_tolerant,allocation_fault
https://openalex.org/W3187046409,https://doi.org/10.1109/access.2021.3097945,Autonomous Quadrotor Navigation With Vision Based Obstacle Avoidance and Path Planning,2021,2021-01-01,article,56,quadrotor,obstacle_avoidance;path_planning,formation_safety
https://openalex.org/W3135218110,https://doi.org/10.1016/j.neucom.2021.02.017,Autonomous quadrotor obstacle avoidance based on dueling double deep recurrent Q-learning with monocular vision,2021,2021-03-01,article,41,quadrotor,neural_control;obstacle_avoidance,estimation_learning;formation_safety
https://openalex.org/W3166167080,https://doi.org/10.1109/aero50100.2021.9438242,Autonomous Quadrotor Trajectory Planning and Control for In-Flight Aerial Vehicle Capture,2021,2021-03-06,article,1,quadrotor,optimal_control;path_planning,formation_safety;optimization_constraints
https://openalex.org/W3203187334,https://doi.org/10.1109/icee52715.2021.9544435,Back-Stepping Integral Sliding Mode Control with Iterative Learning Control Algorithm for Quadrotor UAV Transporting Cable-Suspended Payload,2021,2021-05-18,article,7,quadrotor,robust_control;sliding_mode,robust_adaptive
https://openalex.org/W3185751004,https://doi.org/10.1007/s12555-020-0673-5,Backstepping Sliding Mode Trajectory Tracking via Extended State Observer for Quadrotors with Wind Disturbance,2021,2021-07-27,article,42,quadrotor,disturbance_observer;nonlinear_control;sliding_mode;state_estimation;trajectory_tracking;wind_disturbance,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W3188869555,https://doi.org/10.1109/icces51350.2021.9489043,Binocular Stereo Vision Intelligent Control Framework for the Landing Position of Quadrotor UAV Based on Fuzzy Control,2021,2021-07-08,article,9,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3175325967,https://doi.org/10.3390/app11135960,Bounded Attitude Control with Active Disturbance Rejection Capabilities for Multirotor UAVs,2021,2021-06-26,article,7,multirotor,adrc;attitude_control;state_estimation,estimation_learning;geometry_tracking;robust_adaptive
https://openalex.org/W3139582934,https://doi.org/10.3390/s21072460,Bézier Curves-Based Optimal Trajectory Design for Multirotor UAVs with Any-Angle Pathfinding Algorithms,2021,2021-04-02,article,28,multirotor,optimal_control;path_planning,formation_safety;optimization_constraints
https://openalex.org/W3157960081,https://doi.org/10.1108/ijius-02-2021-0008,Cascade control for heterogeneous multirotor UAS,2021,2021-04-29,article,9,multirotor,attitude_control;robust_control,geometry_tracking;robust_adaptive
https://openalex.org/W3190345311,,Chaotic Particle Swarm Optimisation Algorithm Based Quadrotor Control,2021,2021-07-30,article,0,quadrotor,pid_control,geometry_tracking
https://openalex.org/W3135995516,https://doi.org/10.1109/tie.2021.3065613,Closed-Loop Identification and Real-Time Control of a Micro Quadcopter,2021,2021-03-17,article,12,quadcopter,attitude_control;nonlinear_control,geometry_tracking
https://openalex.org/W3202684504,https://doi.org/10.23919/ccc52363.2021.9549673,Closed-loop Indirect Identification of a Quadrotor Generalized Attitude Model Using Outdoor Flight Data,2021,2021-07-26,article,0,quadrotor,attitude_control;system_identification,estimation_learning;geometry_tracking
https://openalex.org/W3169285416,https://doi.org/10.1016/j.procs.2021.04.195,Collision-aware formation assignment of quadrotors,2021,2021-01-01,article,1,quadrotor,obstacle_avoidance;path_planning,formation_safety
https://openalex.org/W3185571046,https://doi.org/10.30518/jav.856436,Combined Quadrotor Autopilot System and Differential Morphing System Design,2021,2021-12-13,article,7,quadrotor,pid_control,geometry_tracking
https://openalex.org/W3207294295,https://doi.org/10.1109/icra48506.2021.9561850,Combined System Identification and State Estimation for a Quadrotor UAV,2021,2021-05-30,article,8,quadrotor,state_estimation;system_identification,estimation_learning
https://openalex.org/W4312256617,https://doi.org/10.37121/jectr.vol3.161,"Comparative of Ziegler Nichols, Fuzzy Logic and Extremum Seeking Based Proportional Integral Derivative Controller for Quadcopter Unmanned Aerial Vehicle Stability Control",2021,2021-11-30,article,0,quadcopter,pid_control,geometry_tracking
https://openalex.org/W3212307150,https://doi.org/10.1109/tvt.2021.3128038,Completely Distributed Time-Varying Formation Target Tracking for Quadrotor Team via Image-Based Visual Servoing,2021,2021-11-15,article,13,quadrotor,adaptive_control;robust_control;trajectory_tracking,geometry_tracking;robust_adaptive
https://openalex.org/W3206318181,,Composite Adaptive Attitude Control of Quadrotors,2021,2021-09-08,article,0,quadrotor,attitude_control,geometry_tracking
https://openalex.org/W3207792986,https://doi.org/10.1177/01423312211043675,Compound robust tracking control of disturbed quadrotor unmanned aerial vehicles: A data-driven cascade control approach,2021,2021-10-18,article,14,quadrotor,nonlinear_control;robust_control;sliding_mode,geometry_tracking;robust_adaptive
https://openalex.org/W3217680812,https://doi.org/10.1109/ccdc52312.2021.9602622,Computational Adaptive Optimal Tracking Control of Quadrotor UAV Based on Robust Control with Unknown Dynamics,2021,2021-05-22,article,0,quadrotor,adaptive_control;optimal_control;robust_control,optimization_constraints;robust_adaptive
https://openalex.org/W3134045206,https://doi.org/10.1109/lra.2021.3062332,Computationally Efficient Trajectory Planning for High Speed Obstacle Avoidance of a Quadrotor With Active Sensing,2021,2021-02-25,article,25,quadrotor,obstacle_avoidance;path_planning,formation_safety
https://openalex.org/W3202801303,https://doi.org/10.1177/09596518211049861,Conditional integrator sliding mode control of an unmanned quadrotor helicopter,2021,2021-10-06,article,9,quadrotor,sliding_mode,robust_adaptive
https://openalex.org/W3118589370,https://doi.org/10.2514/1.g005308,Constrained Control Allocation of a Quadrotor-Like Autonomous Underwater Vehicle,2021,2021-01-08,article,9,quadrotor,control_allocation,allocation_fault;optimization_constraints
